1 1 8.59121 4.40011 3.26476
2 2 16.8484 20.4599 18.0893
3 2 7.41161 -0.406445 6.27496
4 1 13.9722 6.70547 19.7649
5 2 4.23129 18.4551 10.153
6 2 14.4884 16.2537 7.98557
7 1 1.67188 2.04134 0.315785
8 2 5.66434 9.38504 16.9955
9 2 12.0999 1.53905 16.1809
10 1 9.76416 11.2556 0.259645
11 2 17.1848 -0.348625 9.21378
12 2 3.27239 19.8253 5.5535
13 1 15.7102 6.00994 0.598984
14 2 14.1104 15.3804 18.0481
15 2 2.13732 1.27376 9.63932
16 1 8.20032 7.17811 -0.385209
17 2 8.07614 0.659468 11.3332
18 2 17.9052 5.94012 7.54085
19 1 14.65 6.99969 1.20213
20 2 17.4762 4.36428 16.2013
21 2 8.86182 14.9645 18.7317
22 1 16.1406 2.76962 0.59873
23 2 19.5689 8.43593 6.91987
24 2 15.8035 7.27214 7.43307
25 1 19.0086 3.39564 -1.13943
26 2 17.7735 11.008 19.7976
27 2 5.90402 3.82322 15.4052
28 1 19.7464 2.74166 0.314411
29 2 12.1229 18.7737 6.93955
30 2 16.067 9.4977 6.23451
31 1 4.9786 6.38806 3.70517
32 2 18.2768 0.28672 15.2894
33 2 1.6859 -0.530805 13.2037
34 1 20.0478 6.08857 -0.485294
35 2 13.2068 12.448 19.0479
36 2 10.4934 16.4901 8.95613
37 1 9.21641 6.05359 6.04477
38 2 5.45268 11.311 5.9416
39 2 19.6116 13.7406 17.4312
40 1 20.0698 7.99545 1.33728
41 2 19.0316 15.1611 3.51808
42 2 12.2509 7.07856 15.752
43 1 4.19696 6.21874 0.827968
44 2 10.7852 10.4053 0.165035
45 2 4.54079 18.882 1.90264
46 1 1.30995 8.42837 1.80423
47 2 9.89191 5.11037 9.73951
48 2 0.00962639 15.8339 1.10762
49 1 0.605069 3.58907 1.51887
50 2 11.7064 9.96502 11.2411
51 2 18.085 9.92924 12.0103
52 1 5.35445 7.6537 -0.0695719
53 2 15.8964 11.3275 3.90252
54 2 8.98135 1.86864 15.3994
55 1 10.5169 4.67081 0.944556
56 2 4.98471 1.96493 1.43534
57 2 5.80266 14.0999 0.742244
58 1 10.9891 8.3092 -0.328762
59 2 14.2984 4.10583 15.9424
60 2 2.10808 11.994 5.33467
61 1 19.7637 5.38587 1.43033
62 2 10.7705 7.08612 9.77087
63 2 13.659 2.63742 8.26645
64 1 11.5441 9.79792 1.70436
65 2 12.1314 17.1595 3.90279
66 2 5.48776 15.7202 9.04011
67 1 12.2095 6.41267 5.33513
68 2 8.82374 4.25143 15.1107
69 2 16.6703 4.51801 12.3546
70 1 14.686 3.74736 0.855485
71 2 2.61261 6.23971 9.84323
72 2 9.28942 14.7315 5.75134
73 1 6.03073 4.23589 1.53094
74 2 19.5176 3.04159 7.23164
75 2 13.5774 5.97661 12.1049
76 1 11.3389 7.58978 19.5042
77 2 17.6753 17.14 11.351
78 2 18.3322 14.9786 19.8812
79 1 0.353751 5.05978 2.04156
80 2 0.0222601 19.0797 1.10953
81 2 9.1967 6.28056 15.2147
82 1 3.57174 7.32048 4.45643
83 2 7.08937 14.2158 11.42
84 2 17.267 17.6477 7.58812
85 1 6.09324 5.93071 1.09555
86 2 4.48537 12.8135 3.28173
87 2 1.98898 8.27845 13.1691
88 1 12.0319 4.63124 4.02826
89 2 7.6502 19.0363 3.89363
90 2 3.506 16.7071 18.5927
91 1 6.73465 7.13619 3.36156
92 2 18.736 10.5733 4.26196
93 2 19.5964 8.60337 14.2791
94 1 9.7917 2.56287 -0.576783
95 2 17.0236 1.41769 6.3002
96 2 11.3988 2.18651 12.5293
97 1 6.43203 6.32128 19.4005
98 2 14.8576 12.8922 15.8574
99 2 16.3954 12.5733 12.7582
100 1 13.1608 5.26208 -1.02455
101 2 5.54035 14.5362 18.8299
102 2 3.72829 6.88189 16.0886
103 1 11.5448 8.06238 2.62303
104 2 14.9127 13.804 10.0909
105 2 5.96029 11.0707 11.5811
106 1 1.93254 1.09679 2.71406
107 2 1.8465 11.263 -0.716581
108 2 3.77778 14.2134 11.3563
109 1 9.51845 7.99018 4.79327
110 2 17.2029 12.2956 7.8911
111 2 2.82447 13.0416 15.1228
