1 1 1.2803274 1.3782487 1.192212
2 1 3.5174081 2.7162294 2.07875
3 1 1.1051731 1.1993638 5.4115114
4 1 3.2286386 2.581732 4.7170076
5 1 3.2891023 5.3478246 1.4910191
6 1 0.92542046 6.604283 2.0177202
7 1 3.1219554 5.150199 5.765211
8 1 0.66590303 6.428622 5.084261
9 1 1.276368 9.065238 1.1620829
10 1 3.5182085 10.428173 2.3163886
11 1 0.603782 9.211257 6.0288754
12 1 2.9843607 10.207496 5.105152
13 1 3.535601 12.950725 1.4548624
14 1 1.0292065 14.093741 1.9065522
15 1 3.8430781 12.661017 5.7772226
16 1 1.4811655 13.957803 4.467649
17 1 5.8841453 1.7145314 1.3963343
18 1 8.188625 3.050406 2.134536
19 1 5.5027733 1.2485992 5.8602767
20 1 7.7615485 2.5151026 4.9434867
21 1 7.5879164 5.5493217 1.2817926
22 1 5.450831 6.559827 2.3524194
23 1 7.5537066 5.0785923 6.325128
24 1 5.403477 6.438035 5.0287843
25 1 5.7125497 9.029815 1.3445112
26 1 7.8157563 10.232696 2.517348
27 1 5.1913385 8.948543 6.012952
28 1 7.6577005 10.044711 5.380681
29 1 7.9523396 12.790911 1.3614411
30 1 5.786546 14.551332 2.152648
31 1 7.9734874 12.830237 5.535806
32 1 5.7387958 14.106489 4.665994
33 1 10.064481 1.4926459 1.3963306
34 1 12.570542 2.6552186 2.003465
35 1 10.0088 1.2424692 6.069924
36 1 12.168417 2.2719152 4.657348
37 1 12.117347 5.3501773 1.1123999
38 1 9.806738 6.468885 2.4582727
39 1 12.12985 4.653753 5.668219
40 1 9.846316 6.10754 5.0787945
41 1 9.995971 8.926123 1.6340759
42 1 12.460847 10.159888 1.7873813
43 1 10.105385 8.746288 5.891831
44 1 12.027216 10.333833 4.6696444
45 1 12.261588 12.673879 1.0554591
46 1 10.169017 14.06996 2.5096152
47 1 12.693291 12.874852 5.585621
48 1 10.3697195 14.057609 5.2608285
49 1 1.3303112 1.3324717 8.111125
50 1 3.6203735 2.4565523 9.539621
51 1 1.0705817 1.1006196 12.781107
52 1 3.422172 2.6218414 12.231495
53 1 3.5805428 4.955446 8.435807
54 1 1.3910388 6.3096876 9.403136
55 1 3.224515 5.0945354 13.074336
56 1 0.9964021 6.4066014 12.124704
57 1 1.1350266 9.025184 8.551749
58 1 3.5999193 10.140512 9.527348
59 1 1.228086 9.027092 12.81235
60 1 3.4185634 10.558445 12.08464
61 1 3.663996 12.68756 8.3982935
62 1 1.3352418 14.21446 9.306431
63 1 3.6906118 12.970879 13.255032
64 1 1.2494482 13.689374 11.960258
65 1 5.728426 0.989311 8.55762
66 1 8.027306 2.3388364 9.709861
67 1 5.6176357 1.2456206 13.058486
68 1 7.9416494 2.527281 12.373374
69 1 7.8055134 5.044571 9.043375
70 1 5.533708 6.4401875 9.587336
71 1 7.720594 5.135514 13.025245
72 1 5.4196095 6.4919853 12.259279
73 1 5.720856 8.8670845 8.774553
74 1 8.045604 10.194554 9.495123
75 1 5.609211 9.046875 13.15218
76 1 8.02869 10.155457 12.389863
77 1 8.03021 12.688279 8.324811
78 1 5.991919 13.785921 9.461927
79 1 7.968559 12.663093 12.994493
80 1 5.909533 14.190703 12.087225
81 1 10.386847 1.1732893 8.734661
82 1 12.812704 2.605088 9.262412
83 1 10.260237 1.1036215 13.1850815
84 1 12.358897 2.4300625 11.993595
85 1 12.332548 5.0792303 8.620913
86 1 10.135536 6.4379516 9.462662
87 1 12.172158 5.3003116 12.812683
88 1 9.71031 6.4226527 12.037508
89 1 10.179281 8.951972 8.582864
90 1 12.469865 10.089249 9.613544
91 1 10.279707 8.837847 13.179799
92 1 12.305367 10.121466 12.165518
93 1 12.458059 12.399374 8.395806
94 1 10.289787 13.849364 9.397011
95 1 12.341854 12.6696615 12.782518
96 1 10.147193 14.157149 11.978506
97 2 1.2546993 1.3311044 0.18262236
98 2 2.758314 2.18831 1.6519716
99 2 1.2931967 0.29851046 5.082925
100 2 3.4547892 2.5696719 3.7443902
101 2 2.4275916 5.7390127 1.6976758
102 2 0.033291455 6.3275404 1.7273662
103 2 3.2455676 5.1268373 6.7115617
104 2 0.5803475 6.4335494 4.0900745
105 2 1.3191212 9.066035 0.14195634
106 2 3.169245 10.463958 3.2415283
107 2 -0.05307173 9.760038 5.5898337
108 2 2.1865554 9.831052 5.579247
109 2 3.6244688 12.980074 0.5129928
110 2 1.3118094 14.203914 2.8266957
111 2 3.7029223 12.67654 6.7536235
112 2 0.7337969 13.397712 4.857457
113 2 5.9307747 0.76606804 1.628106
