1 1 14.6537 7.27835 3.42758
2 1 7.46909 7.40447 3.45008
3 1 8.76342 3.66352 7.3184
4 1 7.32636 13.8926 11.5505
5 1 9.41793 4.48665 2.18818
6 1 7.38188 1.22539 11.8347
7 1 7.7587 13.4774 7.009
8 1 6.35621 8.80121 4.37998
9 1 7.81926 11.7608 2.98406
10 1 10.003 9.46001 5.41007
11 1 9.72015 15.6599 14.5332
12 1 8.97778 9.26806 2.25686
13 1 11.0532 11.7642 13.6498
14 1 10.0667 0.21266 3.43704
15 1 9.30121 2.31894 14.0986
16 1 5.9979 4.00268 15.3155
17 1 7.24045 3.12647 2.99871
18 1 9.56726 11.7746 3.85357
19 1 7.8154 7.68937 6.36995
20 1 7.78069 2.60412 8.38948
21 1 9.17795 0.0323453 12.9373
22 1 7.86558 10.3343 12.7009
23 1 6.94094 2.47807 13.1874
24 1 7.34899 0.422441 3.55933
25 1 11.0714 2.85337 14.8125
26 1 8.25937 1.81458 15.6531
27 1 7.27956 4.95585 6.87916
28 1 10.3937 2.28688 4.15394
29 1 10.6476 13.5555 11.5962
30 1 10.3092 11.7424 6.81033
31 1 6.88506 8.20273 1.87521
32 1 8.20126 7.95755 9.77698
33 1 10.8899 5.65198 8.08841
34 1 8.67435 9.51716 15.4905
35 1 9.03213 12.7689 0.771803
36 1 9.91407 6.83407 15.3591
37 1 10.2224 9.96334 15.5087
38 1 6.56979 10.6177 12.0396
39 1 7.15836 15.0882 13.8443
40 1 9.91621 5.95818 11.3649
41 1 11.2185 6.68649 14.5147
42 1 10.7252 12.4011 4.93139
43 1 9.25038 2.2299 5.95198
44 1 10.6598 13.3046 1.164
45 1 7.52473 5.87071 0.744582
46 1 7.67869 14.8663 9.42092
47 1 7.72432 8.47491 13.0515
48 1 9.82059 4.52088 11.6088
49 1 10.8073 14.1348 9.92362
50 1 7.33929 4.58907 4.40126
51 1 7.92739 3.27225 0.392474
52 1 10.8194 12.4564 8.64037
53 1 6.98911 6.774 15.3679
54 1 10.67 6.09381 5.43631
55 1 7.06224 10.3982 9.15102
56 1 6.67895 1.87192 5.75072
57 1 10.8914 8.79377 11.5518
58 1 10.537 14.9113 4.94629
59 1 9.25994 9.11502 4.27447
60 1 7.68585 7.01883 6.89372
61 1 9.83559 9.85553 10.4105
62 1 10.8079 4.30085 14.9266
63 1 7.03827 10.583 7.45156
64 1 7.78922 6.3309 13.0229
65 1 10.1777 11.2511 14.5866
66 1 9.92638 4.19667 8.93154
67 1 9.46408 2.46114 7.67461
68 1 9.5312 14.594 7.35989
69 1 7.72411 3.57311 10.2074
70 1 10.6994 14.7042 0.0121631
71 1 7.46296 13.6002 12.9584
72 1 7.46159 12.2748 14.5779
73 1 9.7724 7.72333 4.33516
74 1 7.03533 6.35666 9.46415
75 1 7.67181 13.7951 5.01485
76 1 10.8802 12.723 2.87435
77 1 7.44526 0.825461 7.08375
78 1 10.5934 15.5128 6.90153
79 1 7.29471 0.0972184 15.6155
80 1 7.9177 4.44216 13.2415
81 1 9.92248 6.90527 9.00588
82 1 7.71378 11.6768 10.7849
83 1 10.6728 9.1865 7.66466
84 1 7.55793 10.7884 5.82042
85 1 7.93801 15.083 1.91452
86 1 10.1962 7.75761 13.7344
