LAMMPS data file via write_data, version 29 Sep 2021, timestep = 10000

288 atoms
2 atom types

0.2283028211393372 16.27169717886079 xlo xhi
0.22968647460079872 16.37031352539926 ylo yhi
0.2283028211393372 16.27169717886079 zlo zhi

Masses

1 15.999 # O
2 1.00784 # H

Atoms # atomic

1 1 1.3294705487164291 6.770209390391535 3.9040111152262327 0 0 0
2 2 0.41846632087936686 6.578106073800989 3.680908801386183 0 0 0
3 2 1.481352760731804 7.575305830043054 3.322833264314275 0 0 0
4 1 3.9140889837576194 1.562367853942831 9.456787612809114 0 0 0
5 2 4.8544896007557305 1.392228556448534 9.487706288215506 0 0 0
6 2 3.5715544030343453 0.7332086167931784 9.00276970179483 0 0 0
7 1 12.609475685055493 8.205796878420303 5.893167536621783 -1 0 0
8 2 12.271048853287894 7.506856772034197 6.4170344779377935 -1 0 0
9 2 13.334105492489009 8.635865747944377 6.449097996797256 -1 0 0
10 1 4.96458266710101 10.989067389501079 11.985418921551657 0 0 0
11 2 5.544355796677872 11.42623952673076 12.617466834759432 0 0 0
12 2 4.520203400305231 11.603250087581321 11.451919212549479 0 0 0
13 1 14.050620576611312 14.112778699921606 6.679140785596595 0 0 0
14 2 14.562772704008122 13.294603453219125 6.717193600684582 0 0 0
15 2 13.686257805815531 14.19997451206467 5.82694130263508 0 0 0
16 1 1.8937062051539668 6.2425405787598685 9.368145100582163 1 0 0
17 2 0.9136804665331423 6.131983998236752 9.509270035240766 1 0 0
18 2 2.3728215974480444 5.5339980762449015 9.832789039607167 1 0 0
19 1 11.720600160040261 6.0681461549646265 7.227116995297524 0 0 0
20 2 12.323364895814228 5.658522974246455 7.874945755723479 0 0 0
21 2 11.181174424883856 5.485926666515282 6.676154681383525 0 0 0
22 1 7.249645398870731 9.829391919172902 10.825082288007327 0 0 0
23 2 6.4475557106190635 10.261441489667044 11.22290329761397 0 0 0
24 2 7.759182480093986 10.63550310276784 10.561637104686506 0 0 0
25 1 7.947987953822088 8.168871892796613 7.0540695216609155 0 0 0
26 2 8.679857464664472 8.732136771824416 7.335783941267156 0 0 0
27 2 7.268629379811647 8.087115416272962 7.77781610105645 0 0 0
28 1 3.8399121472085573 12.969117477413088 1.3095819623874232 0 0 1
29 2 3.8922702158004516 13.717876545920994 2.008648167048615 0 0 1
30 2 2.9111848034756793 13.010912509052607 0.9325921712521907 0 0 1
31 1 6.566490422782673 1.0970157267816254 9.578955442166295 0 1 0
32 2 6.691888178586474 1.8251031305137706 8.931252810322764 0 1 0
33 2 7.306699384635997 0.49451583483353545 9.402142464352073 0 1 0
34 1 0.8884854500172816 15.734110839153276 12.667457256047108 1 0 0
35 2 1.808364251801157 15.934817745519412 12.433285490884558 1 0 0
36 2 0.6526331186669678 14.84542269519529 12.315204242778593 1 0 0
37 1 4.071398884205955 3.3250543573181424 1.1617379982483174 0 0 1
38 2 3.2492263064927625 3.827518315744848 1.3152828601977402 0 0 1
39 2 4.796380597417998 3.96177069450305 1.4121681248149178 0 0 1
40 1 5.459443174823533 0.8779027390602531 3.2541454028648733 0 1 0
41 2 5.037979118915972 1.7913907711927568 3.214226058622763 0 1 0
42 2 5.639687238961849 0.8041347019425141 4.2140013316939555 0 1 0
43 1 0.7990918887355526 15.502048390979944 6.563676757341757 0 0 0
44 2 0.9385427634435587 15.992398984061847 5.729730789874312 0 0 0
45 2 16.04362304291147 14.919195468676511 6.579647326954514 -1 0 0
46 1 3.5922573000658278 12.777301246238423 10.73523264598904 0 0 0
47 2 3.2537384315821254 12.73821083845018 9.801161163418925 0 0 0
48 2 4.058739876320908 13.664599700511108 10.767765139276081 0 0 0
49 1 2.034537834698565 8.596655019664267 2.1633281465711187 0 0 0
50 2 2.2229618824168558 8.455833612241424 1.25564325968675 0 0 0
51 2 2.9067592573793672 8.608306409067689 2.5265331542273453 0 0 0
52 1 0.7916168782512524 3.2932713418903066 3.1444466159093447 1 0 1
53 2 16.203763257521082 3.6106333830377846 3.7770231596728285 0 0 1
54 2 16.191559282351392 2.8707569190589384 2.5031582241152894 0 0 1
55 1 3.134447471446931 10.283009280782542 6.72361894450739 0 0 0
56 2 2.8649687704097135 9.563944686387366 6.177889609928679 0 0 0
57 2 3.697517382063652 9.754539363593597 7.279726696629514 0 0 0
58 1 15.135381998236582 16.080421209492638 2.8629126059816077 -1 0 0
59 2 15.178640233798921 15.25192921047036 2.3539523133690032 -1 0 0
60 2 15.945166733555263 16.115545962019084 3.449676018251716 -1 0 0
61 1 1.1871608053325242 8.286324331005058 6.07830298713931 1 0 0
62 2 0.40776351334526073 8.294794285504087 6.631168941510429 1 0 0
63 2 1.1194668969241484 7.426375746703699 5.562087320927672 1 0 0
64 1 0.8358288036133197 7.93661457379872 14.110307561980502 0 0 0
65 2 1.61895352475512 7.989444898142274 14.77925795530776 0 0 0
66 2 16.156130622561633 8.288494953438773 14.670467817758665 -1 0 0
67 1 7.105529837373687 14.260812599503247 9.110488903270783 0 0 0
68 2 6.29742523501795 14.191006650349395 8.535011095203279 0 0 0
69 2 7.851792737564787 14.480554736152614 8.51652614247614 0 0 0
70 1 11.620077566447575 11.657931140488772 13.801279392190304 0 0 0
71 2 12.565405944935515 11.81785855838171 13.768802369581731 0 0 0
72 2 11.490704769485866 10.70768127438343 13.497912032450254 0 0 0
73 1 9.778416668465068 15.708699219365888 4.151789398221858 0 -1 0
74 2 9.667352983274313 0.5210697557278692 4.183641236394964 0 0 0
75 2 8.86753966020194 15.354668971619633 4.223253658972435 0 -1 0
76 1 2.277634389148368 9.004781473000955 12.017283671208057 0 0 0
